AIRLINE,ORIGIN,DEST
Spirit Air Lines,LAX,BOS
Spirit Air Lines,LAX,BWI
Spirit Air Lines,LAX,CLE
Spirit Air Lines,LAX,CLT
Spirit Air Lines,LAX,CMH
Spirit Air Lines,LAX,DEN
Spirit Air Lines,LAX,DFW
Spirit Air Lines,LAX,DTW
Spirit Air Lines,LAX,EWR
Spirit Air Lines,LAX,FLL
Spirit Air Lines,LAX,IAH
Spirit Air Lines,LAX,LAS
Spirit Air Lines,LAX,LGA
Spirit Air Lines,LAX,MCI
Spirit Air Lines,LAX,MCO
Spirit Air Lines,LAX,MEM
Spirit Air Lines,LAX,MKE
Spirit Air Lines,LAX,MSP
Spirit Air Lines,LAX,MSY
Spirit Air Lines,LAX,OAK
Spirit Air Lines,LAX,ORD
Spirit Air Lines,LAX,PHL
Spirit Air Lines,LAX,PIT
Spirit Air Lines,LAX,SAT
Spirit Air Lines,LAX,SDF
Spirit Air Lines,LAX,SLC
Spirit Air Lines,LAX,STL
Spirit Air Lines,LGA,BNA
Spirit Air Lines,LGA,CLT
Spirit Air Lines,LGA,DFW
Spirit Air Lines,LGA,DTW
Spirit Air Lines,LGA,FLL
Spirit Air Lines,LGA,IAH
Spirit Air Lines,LGA,LAX
Spirit Air Lines,LGA,MCO
Spirit Air Lines,LGA,MIA
Spirit Air Lines,LGA,MYR
Spirit Air Lines,LGA,ORD
Spirit Air Lines,LGA,PHX
Spirit Air Lines,LGA,SJU
Spirit Air Lines,LGA,TPA
Spirit Air Lines,MCO,ACY
Spirit Air Lines,MCO,ATL
Spirit Air Lines,MCO,AUS
Spirit Air Lines,MCO,AVL
Spirit Air Lines,MCO,BDL
Spirit Air Lines,MCO,BNA
Spirit Air Lines,MCO,BOS
Spirit Air Lines,MCO,BQN
Spirit Air Lines,MCO,BWI
Spirit Air Lines,MCO,CAK
Spirit Air Lines,MCO,CLE
Spirit Air Lines,MCO,CLT
Spirit Air Lines,MCO,CMH
Spirit Air Lines,MCO,CRW
Spirit Air Lines,MCO,DEN
Spirit Air Lines,MCO,DFW
Spirit Air Lines,MCO,DTW
Spirit Air Lines,MCO,EWR
Spirit Air Lines,MCO,FLL
Spirit Air Lines,MCO,GSO
Spirit Air Lines,MCO,IAH
Spirit Air Lines,MCO,IND
Spirit Air Lines,MCO,LAS
Spirit Air Lines,MCO,LAX
Spirit Air Lines,MCO,LBE
Spirit Air Lines,MCO,LGA
Spirit Air Lines,MCO,MCI
Spirit Air Lines,MCO,MEM
Spirit Air Lines,MCO,MHT
Spirit Air Lines,MCO,MIA
Spirit Air Lines,MCO,MKE
Spirit Air Lines,MCO,MSP
Spirit Air Lines,MCO,MSY
Spirit Air Lines,MCO,MYR
Spirit Air Lines,MCO,ORD
Spirit Air Lines,MCO,ORF
Spirit Air Lines,MCO,PHL
Spirit Air Lines,MCO,PHX
Spirit Air Lines,MCO,PIT
Spirit Air Lines,MCO,PNS
Spirit Air Lines,MCO,PSE
Spirit Air Lines,MCO,RDU
Spirit Air Lines,MCO,RIC
Spirit Air Lines,MCO,ROC
Spirit Air Lines,MCO,SAT
Spirit Air Lines,MCO,SDF
Spirit Air Lines,MCO,SJU
Spirit Air Lines,MCO,SLC
Spirit Air Lines,MCO,STL
Spirit Air Lines,MCO,STT
Spirit Air Lines,MEM,LAS
Spirit Air Lines,MEM,LAX
Spirit Air Lines,MEM,MCO
Spirit Air Lines,MIA,ACY
Spirit Air Lines,MIA,ATL
Spirit Air Lines,MIA,BDL
Spirit Air Lines,MIA,BOS
Spirit Air Lines,MIA,BWI
Spirit Air Lines,MIA,CLE
Spirit Air Lines,MIA,CLT
Spirit Air Lines,MIA,DEN
Spirit Air Lines,MIA,DFW
Spirit Air Lines,MIA,DTW
Spirit Air Lines,MIA,EWR
Spirit Air Lines,MIA,IAH
Spirit Air Lines,MIA,LAS
Spirit Air Lines,MIA,LGA
Spirit Air Lines,MIA,MCO
Spirit Air Lines,MIA,MSP
Spirit Air Lines,MIA,MSY
Spirit Air Lines,MIA,MYR
Spirit Air Lines,MIA,ORD
Spirit Air Lines,MIA,PHL
Spirit Air Lines,MIA,RDU
Spirit Air Lines,MIA,SJU
Spirit Air Lines,MSP,ATL
Spirit Air Lines,MSP,BWI
Spirit Air Lines,MSP,DEN
Spirit Air Lines,MSP,DFW
Spirit Air Lines,MSP,DTW
Spirit Air Lines,MSP,FLL
Spirit Air Lines,MSP,IAH
Spirit Air Lines,MSP,LAS
Spirit Air Lines,MSP,LAX
Spirit Air Lines,MSP,MCO
Spirit Air Lines,MSP,MIA
Spirit Air Lines,MSP,MSY
Spirit Air Lines,MSP,MYR
Spirit Air Lines,MSP,PHX
Spirit Air Lines,MSP,RSW
Spirit Air Lines,MSP,TPA
Spirit Air Lines,ORD,ATL
Spirit Air Lines,ORD,AUS
Spirit Air Lines,ORD,BOS
Spirit Air Lines,ORD,BWI
Spirit Air Lines,ORD,DEN
Spirit Air Lines,ORD,DFW
Spirit Air Lines,ORD,FLL
Spirit Air Lines,ORD,IAH
Spirit Air Lines,ORD,JAX
Spirit Air Lines,ORD,LAS
Spirit Air Lines,ORD,LAX
Spirit Air Lines,ORD,LGA
Spirit Air Lines,ORD,MCO
Spirit Air Lines,ORD,MIA
Spirit Air Lines,ORD,MSY
Spirit Air Lines,ORD,MYR
Spirit Air Lines,ORD,OAK
Spirit Air Lines,ORD,PHX
Spirit Air Lines,ORD,RDU
Spirit Air Lines,ORD,RSW
Spirit Air Lines,ORD,SAN
Spirit Air Lines,ORD,SEA
Spirit Air Lines,ORD,SJU
Spirit Air Lines,ORD,TPA
Spirit Air Lines,PDX,LAS
Spirit Air Lines,PHL,ATL
Spirit Air Lines,PHL,BNA
Spirit Air Lines,PHL,BQN
Spirit Air Lines,PHL,CHS
Spirit Air Lines,PHL,DFW
Spirit Air Lines,PHL,DTW
Spirit Air Lines,PHL,FLL
Spirit Air Lines,PHL,IAH
Spirit Air Lines,PHL,LAS
Spirit Air Lines,PHL,LAX
Spirit Air Lines,PHL,MCO
Spirit Air Lines,PHL,MIA
Spirit Air Lines,PHL,MSY
Spirit Air Lines,PHL,MYR
Spirit Air Lines,PHL,OAK
Spirit Air Lines,PHL,RSW
Spirit Air Lines,PHL,SJU
Spirit Air Lines,PHL,TPA
Spirit Air Lines,PHX,BOS
Spirit Air Lines,PHX,DFW
Spirit Air Lines,PHX,DTW
Spirit Air Lines,PHX,EWR
Spirit Air Lines,PHX,FLL
Spirit Air Lines,PHX,LAS
Spirit Air Lines,PHX,LGA
Spirit Air Lines,PHX,MCI
Spirit Air Lines,PHX,MCO
Spirit Air Lines,PHX,MKE
Spirit Air Lines,PHX,MSP
Spirit Air Lines,PHX,ORD
Spirit Air Lines,PHX,SEA
Spirit Air Lines,PHX,SNA
Spirit Air Lines,PHX,STL
Spirit Air Lines,SAN,DFW
Spirit Air Lines,SAN,DTW
Spirit Air Lines,SAN,IAH
Spirit Air Lines,SAN,LAS
Spirit Air Lines,SAN,OAK
Spirit Air Lines,SAN,ORD
Spirit Air Lines,SAN,SJC
Spirit Air Lines,SEA,BWI
Spirit Air Lines,SEA,DFW
Spirit Air Lines,SEA,DTW
Spirit Air Lines,SEA,IAH
Spirit Air Lines,SEA,LAS
Spirit Air Lines,SEA,ORD
Spirit Air Lines,SEA,PDX
Spirit Air Lines,SEA,PHX
Spirit Air Lines,SLC,EWR
Spirit Air Lines,SLC,LAS
Spirit Air Lines,SLC,LAX
Spirit Air Lines,SLC,MCO
Spirit Air Lines,TPA,ACY
Spirit Air Lines,TPA,ATL
Spirit Air Lines,TPA,AVL
Spirit Air Lines,TPA,BDL
Spirit Air Lines,TPA,BNA
Spirit Air Lines,TPA,BOS
Spirit Air Lines,TPA,BWI
Spirit Air Lines,TPA,CAK
Spirit Air Lines,TPA,CLE
Spirit Air Lines,TPA,CMH
Spirit Air Lines,TPA,DFW
Spirit Air Lines,TPA,DTW
Spirit Air Lines,TPA,EWR
Spirit Air Lines,TPA,FLL
Spirit Air Lines,TPA,GSO
Spirit Air Lines,TPA,IAH
Spirit Air Lines,TPA,IND
Spirit Air Lines,TPA,LAS
Spirit Air Lines,TPA,LBE
Spirit Air Lines,TPA,LGA
Spirit Air Lines,TPA,MCI
Spirit Air Lines,TPA,MHT
Spirit Air Lines,TPA,MKE
Spirit Air Lines,TPA,MSP
Spirit Air Lines,TPA,MSY
Spirit Air Lines,TPA,ORD
Spirit Air Lines,TPA,PHL
Spirit Air Lines,TPA,PIT
Spirit Air Lines,TPA,SDF
Spirit Air Lines,TPA,SJU
Spirit Air Lines,TPA,STL
United Air Lines Inc.,ATL,BOS
United Air Lines Inc.,ATL,DEN
United Air Lines Inc.,ATL,EWR
United Air Lines Inc.,ATL,IAD
United Air Lines Inc.,ATL,IAH
United Air Lines Inc.,ATL,LAX
United Air Lines Inc.,ATL,ORD
United Air Lines Inc.,ATL,SFO
United Air Lines Inc.,BOS,DEN
United Air Lines Inc.,BOS,EWR
United Air Lines Inc.,BOS,FLL
United Air Lines Inc.,BOS,IAD
United Air Lines Inc.,BOS,IAH
United Air Lines Inc.,BOS,LAS
United Air Lines Inc.,BOS,LAX
United Air Lines Inc.,BOS,MCO
United Air Lines Inc.,BOS,ORD
United Air Lines Inc.,BOS,RSW
United Air Lines Inc.,BOS,SFO
United Air Lines Inc.,BOS,TPA
United Air Lines Inc.,BWI,DEN
United Air Lines Inc.,BWI,IAH
United Air Lines Inc.,BWI,LAX
United Air Lines Inc.,BWI,ORD
United Air Lines Inc.,BWI,SFO
United Air Lines Inc.,CLT,DEN
United Air Lines Inc.,CLT,EWR
United Air Lines Inc.,CLT,IAD
United Air Lines Inc.,CLT,IAH
United Air Lines Inc.,CLT,ORD
United Air Lines Inc.,DCA,DEN
United Air Lines Inc.,DCA,EWR
United Air Lines Inc.,DCA,IAH
United Air Lines Inc.,DCA,ORD
United Air Lines Inc.,DCA,SFO
United Air Lines Inc.,DEN,ABQ
United Air Lines Inc.,DEN,ANC
United Air Lines Inc.,DEN,ATL
United Air Lines Inc.,DEN,AUS
United Air Lines Inc.,DEN,BDL
United Air Lines Inc.,DEN,BIL
United Air Lines Inc.,DEN,BNA
United Air Lines Inc.,DEN,BOI
United Air Lines Inc.,DEN,BOS
United Air Lines Inc.,DEN,BTV
United Air Lines Inc.,DEN,BUR
United Air Lines Inc.,DEN,BWI
United Air Lines Inc.,DEN,BZN
United Air Lines Inc.,DEN,CHS
United Air Lines Inc.,DEN,CID
United Air Lines Inc.,DEN,CLE
United Air Lines Inc.,DEN,CLT
United Air Lines Inc.,DEN,CMH
United Air Lines Inc.,DEN,COS
United Air Lines Inc.,DEN,CVG
United Air Lines Inc.,DEN,DCA
United Air Lines Inc.,DEN,DFW
United Air Lines Inc.,DEN,DRO
United Air Lines Inc.,DEN,DSM
United Air Lines Inc.,DEN,DTW
United Air Lines Inc.,DEN,ELP
United Air Lines Inc.,DEN,EUG
United Air Lines Inc.,DEN,EWR
United Air Lines Inc.,DEN,FAI
United Air Lines Inc.,DEN,FAT
United Air Lines Inc.,DEN,FCA
United Air Lines Inc.,DEN,FLL
United Air Lines Inc.,DEN,FSD
United Air Lines Inc.,DEN,GEG
United Air Lines Inc.,DEN,GJT
United Air Lines Inc.,DEN,GRR
United Air Lines Inc.,DEN,GTF
United Air Lines Inc.,DEN,HDN
United Air Lines Inc.,DEN,HNL
United Air Lines Inc.,DEN,IAD
United Air Lines Inc.,DEN,IAH
United Air Lines Inc.,DEN,ICT
United Air Lines Inc.,DEN,IND
United Air Lines Inc.,DEN,JAC
United Air Lines Inc.,DEN,JAX
United Air Lines Inc.,DEN,KOA
United Air Lines Inc.,DEN,LAS
United Air Lines Inc.,DEN,LAX
United Air Lines Inc.,DEN,LGA
United Air Lines Inc.,DEN,LIH
United Air Lines Inc.,DEN,MCI
United Air Lines Inc.,DEN,MCO
United Air Lines Inc.,DEN,MEM
United Air Lines Inc.,DEN,MFR
United Air Lines Inc.,DEN,MIA
United Air Lines Inc.,DEN,MKE
United Air Lines Inc.,DEN,MSN
United Air Lines Inc.,DEN,MSO
United Air Lines Inc.,DEN,MSP
United Air Lines Inc.,DEN,MSY
United Air Lines Inc.,DEN,MTJ
United Air Lines Inc.,DEN,OGG
United Air Lines Inc.,DEN,OKC
United Air Lines Inc.,DEN,OMA
United Air Lines Inc.,DEN,ONT
United Air Lines Inc.,DEN,ORD
United Air Lines Inc.,DEN,ORF
United Air Lines Inc.,DEN,PBI
United Air Lines Inc.,DEN,PDX
United Air Lines Inc.,DEN,PHL
United Air Lines Inc.,DEN,PHX
United Air Lines Inc.,DEN,PIT
United Air Lines Inc.,DEN,PSP
United Air Lines Inc.,DEN,PWM
United Air Lines Inc.,DEN,RAP
United Air Lines Inc.,DEN,RDM
United Air Lines Inc.,DEN,RDU
United Air Lines Inc.,DEN,RIC
United Air Lines Inc.,DEN,RNO
United Air Lines Inc.,DEN,RSW
United Air Lines Inc.,DEN,SAN
United Air Lines Inc.,DEN,SAT
United Air Lines Inc.,DEN,SAV
United Air Lines Inc.,DEN,SBA
United Air Lines Inc.,DEN,SDF
United Air Lines Inc.,DEN,SEA
United Air Lines Inc.,DEN,SFO
United Air Lines Inc.,DEN,SJC
United Air Lines Inc.,DEN,SLC
United Air Lines Inc.,DEN,SMF
United Air Lines Inc.,DEN,SNA
United Air Lines Inc.,DEN,SRQ
United Air Lines Inc.,DEN,STL
United Air Lines Inc.,DEN,SYR
United Air Lines Inc.,DEN,TPA
United Air Lines Inc.,DEN,TUL
United Air Lines Inc.,DEN,TUS
United Air Lines Inc.,DEN,TVC
United Air Lines Inc.,DFW,DEN
United Air Lines Inc.,DFW,EWR
United Air Lines Inc.,DFW,GRB
United Air Lines Inc.,DFW,IAD
United Air Lines Inc.,DFW,IAH
United Air Lines Inc.,DFW,ORD
United Air Lines Inc.,DFW,SFO
United Air Lines Inc.,DTW,DEN
United Air Lines Inc.,DTW,EWR
United Air Lines Inc.,DTW,IAD
United Air Lines Inc.,DTW,IAH
United Air Lines Inc.,DTW,ORD
United Air Lines Inc.,DTW,SFO
United Air Lines Inc.,EWR,ANC
United Air Lines Inc.,EWR,ATL
United Air Lines Inc.,EWR,AUS
United Air Lines Inc.,EWR,BNA
United Air Lines Inc.,EWR,BOS
United Air Lines Inc.,EWR,BQN
United Air Lines Inc.,EWR,BTV
United Air Lines Inc.,EWR,BUF
United Air Lines Inc.,EWR,BZN
United Air Lines Inc.,EWR,CHS
United Air Lines Inc.,EWR,CLE
United Air Lines Inc.,EWR,CLT
United Air Lines Inc.,EWR,CMH
United Air Lines Inc.,EWR,CVG
United Air Lines Inc.,EWR,DCA
United Air Lines Inc.,EWR,DEN
United Air Lines Inc.,EWR,DFW
United Air Lines Inc.,EWR,DTW
United Air Lines Inc.,EWR,EGE
United Air Lines Inc.,EWR,FLL
United Air Lines Inc.,EWR,GRR
United Air Lines Inc.,EWR,HDN
United Air Lines Inc.,EWR,HNL
United Air Lines Inc.,EWR,IAD
United Air Lines Inc.,EWR,IAH
United Air Lines Inc.,EWR,IND
United Air Lines Inc.,EWR,JAC
United Air Lines Inc.,EWR,JAX
United Air Lines Inc.,EWR,LAS
United Air Lines Inc.,EWR,LAX
United Air Lines Inc.,EWR,MCI
United Air Lines Inc.,EWR,MCO
United Air Lines Inc.,EWR,MEM
United Air Lines Inc.,EWR,MIA
United Air Lines Inc.,EWR,MKE
United Air Lines Inc.,EWR,MSN
United Air Lines Inc.,EWR,MSP
United Air Lines Inc.,EWR,MSY
United Air Lines Inc.,EWR,MTJ
United Air Lines Inc.,EWR,MYR
United Air Lines Inc.,EWR,OGG
United Air Lines Inc.,EWR,OMA
United Air Lines Inc.,EWR,ORD
United Air Lines Inc.,EWR,ORF
United Air Lines Inc.,EWR,PBI
United Air Lines Inc.,EWR,PDX
United Air Lines Inc.,EWR,PHX
United Air Lines Inc.,EWR,PIT
United Air Lines Inc.,EWR,PSP
United Air Lines Inc.,EWR,PWM
United Air Lines Inc.,EWR,RDU
United Air Lines Inc.,EWR,RIC
United Air Lines Inc.,EWR,RNO
United Air Lines Inc.,EWR,ROC
United Air Lines Inc.,EWR,RSW
United Air Lines Inc.,EWR,SAN
United Air Lines Inc.,EWR,SAT
United Air Lines Inc.,EWR,SAV
United Air Lines Inc.,EWR,SBN
United Air Lines Inc.,EWR,SDF
United Air Lines Inc.,EWR,SEA
United Air Lines Inc.,EWR,SFO
United Air Lines Inc.,EWR,SJU
United Air Lines Inc.,EWR,SLC
United Air Lines Inc.,EWR,SMF
United Air Lines Inc.,EWR,SNA
United Air Lines Inc.,EWR,SRQ
United Air Lines Inc.,EWR,STL
United Air Lines Inc.,EWR,STT
United Air Lines Inc.,EWR,SYR
United Air Lines Inc.,EWR,TPA
United Air Lines Inc.,FLL,BOS
United Air Lines Inc.,FLL,CLE
United Air Lines Inc.,FLL,DEN
United Air Lines Inc.,FLL,EWR
United Air Lines Inc.,FLL,IAD
United Air Lines Inc.,FLL,IAH
United Air Lines Inc.,FLL,LGA
United Air Lines Inc.,FLL,ORD
United Air Lines Inc.,FLL,SFO
United Air Lines Inc.,HNL,DEN
United Air Lines Inc.,HNL,EWR
United Air Lines Inc.,HNL,GUM
United Air Lines Inc.,HNL,IAD
United Air Lines Inc.,HNL,IAH
United Air Lines Inc.,HNL,LAX
United Air Lines Inc.,HNL,ORD
United Air Lines Inc.,HNL,SFO
United Air Lines Inc.,HNL,SNA
United Air Lines Inc.,IAD,ATL
United Air Lines Inc.,IAD,AUS
United Air Lines Inc.,IAD,BDL
United Air Lines Inc.,IAD,BNA
United Air Lines Inc.,IAD,BOS
United Air Lines Inc.,IAD,BTV
United Air Lines Inc.,IAD,BUF
United Air Lines Inc.,IAD,BZN
United Air Lines Inc.,IAD,CHS
United Air Lines Inc.,IAD,CLE
United Air Lines Inc.,IAD,CLT
United Air Lines Inc.,IAD,CMH
United Air Lines Inc.,IAD,DEN
United Air Lines Inc.,IAD,DFW
United Air Lines Inc.,IAD,DTW
United Air Lines Inc.,IAD,EGE
United Air Lines Inc.,IAD,EWR
United Air Lines Inc.,IAD,FLL
United Air Lines Inc.,IAD,GSP
United Air Lines Inc.,IAD,HDN
United Air Lines Inc.,IAD,HNL
United Air Lines Inc.,IAD,IAH
United Air Lines Inc.,IAD,IND
United Air Lines Inc.,IAD,JAX
United Air Lines Inc.,IAD,LAS
United Air Lines Inc.,IAD,LAX
United Air Lines Inc.,IAD,LGA
United Air Lines Inc.,IAD,MCI
United Air Lines Inc.,IAD,MCO
United Air Lines Inc.,IAD,MIA
United Air Lines Inc.,IAD,MSP
United Air Lines Inc.,IAD,MSY
United Air Lines Inc.,IAD,ORD
United Air Lines Inc.,IAD,ORF
United Air Lines Inc.,IAD,PBI
United Air Lines Inc.,IAD,PDX
United Air Lines Inc.,IAD,PHL
United Air Lines Inc.,IAD,PHX
United Air Lines Inc.,IAD,PIT
United Air Lines Inc.,IAD,PVD
United Air Lines Inc.,IAD,PWM
United Air Lines Inc.,IAD,RDU
United Air Lines Inc.,IAD,RIC
United Air Lines Inc.,IAD,ROC
United Air Lines Inc.,IAD,RSW
United Air Lines Inc.,IAD,SAN
United Air Lines Inc.,IAD,SAT
United Air Lines Inc.,IAD,SAV
United Air Lines Inc.,IAD,SEA
United Air Lines Inc.,IAD,SFO
United Air Lines Inc.,IAD,SJU
United Air Lines Inc.,IAD,SMF
United Air Lines Inc.,IAD,SRQ
United Air Lines Inc.,IAD,STT
United Air Lines Inc.,IAD,SYR
United Air Lines Inc.,IAD,TPA
United Air Lines Inc.,IAH,ABQ
United Air Lines Inc.,IAH,ANC
United Air Lines Inc.,IAH,ATL
United Air Lines Inc.,IAH,AUS
United Air Lines Inc.,IAH,BDL
United Air Lines Inc.,IAH,BHM
United Air Lines Inc.,IAH,BNA
United Air Lines Inc.,IAH,BOS
United Air Lines Inc.,IAH,BTR
United Air Lines Inc.,IAH,BWI
United Air Lines Inc.,IAH,BZN
United Air Lines Inc.,IAH,CHS
United Air Lines Inc.,IAH,CLE
United Air Lines Inc.,IAH,CLT
United Air Lines Inc.,IAH,CMH
United Air Lines Inc.,IAH,CRP
United Air Lines Inc.,IAH,CVG
United Air Lines Inc.,IAH,DCA
United Air Lines Inc.,IAH,DEN
United Air Lines Inc.,IAH,DFW
United Air Lines Inc.,IAH,DSM
United Air Lines Inc.,IAH,DTW
United Air Lines Inc.,IAH,EGE
United Air Lines Inc.,IAH,ELP
United Air Lines Inc.,IAH,EWR
United Air Lines Inc.,IAH,FCA
United Air Lines Inc.,IAH,FLL
United Air Lines Inc.,IAH,GRR
United Air Lines Inc.,IAH,GSP
United Air Lines Inc.,IAH,GUC
United Air Lines Inc.,IAH,HDN
United Air Lines Inc.,IAH,HNL
United Air Lines Inc.,IAH,IAD
United Air Lines Inc.,IAH,ICT
United Air Lines Inc.,IAH,IND
United Air Lines Inc.,IAH,JAC
United Air Lines Inc.,IAH,JAX
United Air Lines Inc.,IAH,LAS
United Air Lines Inc.,IAH,LAX
United Air Lines Inc.,IAH,LGA
United Air Lines Inc.,IAH,MAF
United Air Lines Inc.,IAH,MCI
United Air Lines Inc.,IAH,MCO
United Air Lines Inc.,IAH,MEM
United Air Lines Inc.,IAH,MFE
United Air Lines Inc.,IAH,MIA
United Air Lines Inc.,IAH,MKE
United Air Lines Inc.,IAH,MSN
United Air Lines Inc.,IAH,MSP
United Air Lines Inc.,IAH,MSY
United Air Lines Inc.,IAH,MTJ
United Air Lines Inc.,IAH,OKC
United Air Lines Inc.,IAH,OMA
United Air Lines Inc.,IAH,ONT
United Air Lines Inc.,IAH,ORD
United Air Lines Inc.,IAH,ORF
United Air Lines Inc.,IAH,PBI
United Air Lines Inc.,IAH,PDX
United Air Lines Inc.,IAH,PHL
United Air Lines Inc.,IAH,PHX
United Air Lines Inc.,IAH,PIT
United Air Lines Inc.,IAH,PNS
United Air Lines Inc.,IAH,PSP
United Air Lines Inc.,IAH,RDU
United Air Lines Inc.,IAH,RIC
United Air Lines Inc.,IAH,RNO
United Air Lines Inc.,IAH,RSW
United Air Lines Inc.,IAH,SAN
United Air Lines Inc.,IAH,SAT
United Air Lines Inc.,IAH,SDF
United Air Lines Inc.,IAH,SEA
United Air Lines Inc.,IAH,SFO
United Air Lines Inc.,IAH,SJC
United Air Lines Inc.,IAH,SJU
United Air Lines Inc.,IAH,SLC
United Air Lines Inc.,IAH,SMF
United Air Lines Inc.,IAH,SNA
United Air Lines Inc.,IAH,STL
United Air Lines Inc.,IAH,STT
United Air Lines Inc.,IAH,TPA
United Air Lines Inc.,IAH,TUL
United Air Lines Inc.,IAH,TUS
United Air Lines Inc.,IAH,TYS
United Air Lines Inc.,JFK,LAX
United Air Lines Inc.,JFK,SFO
United Air Lines Inc.,LAS,CLE
United Air Lines Inc.,LAS,DEN
United Air Lines Inc.,LAS,EWR
United Air Lines Inc.,LAS,FLL
United Air Lines Inc.,LAS,IAD
United Air Lines Inc.,LAS,IAH
United Air Lines Inc.,LAS,LAX
United Air Lines Inc.,LAS,ORD
United Air Lines Inc.,LAS,SFO
United Air Lines Inc.,LAS,SJC
United Air Lines Inc.,LAX,ATL
United Air Lines Inc.,LAX,AUS
